,id,conclusion,uncertainty,n_experiments,proportion_edges,variation_method,degree_average,degree_gini,clustering_average,n_isolates
41,41,0.8717948717948718,0.0006449050389356304,710,0.3194195515295133,equalize,1.8685897435897436,0.5775113251528347,0.11961502336608089,18
42,42,0.7884615384615384,0.0007014861970690702,789,0.3260767469855427,equalize,1.8685897435897436,0.5780061133834719,0.11983844966700716,23
43,43,0.7243589743589743,0.000278627210159236,148,0.20320171171084758,equalize,1.8685897435897436,0.593839336763865,0.11988640948296457,18
44,44,0.6538461538461539,0.00045387403940455075,115,0.19477013228301734,equalize,1.8685897435897436,0.6240873905968246,0.12118454635310315,14
45,45,0.7724358974358975,0.0006065143767898794,325,0.11431294175944565,equalize,1.8685897435897436,0.6162257553766988,0.12084607585871879,9
46,46,0.8108974358974359,0.0006158744570593889,687,0.11963038998624612,equalize,1.8685897435897436,0.6078803272199499,0.12072023541606403,12
47,47,0.7243589743589743,0.000938944188811097,61,0.06641579366072536,equalize,1.8685897435897436,0.6289143246690417,0.12031343476820802,5
48,48,0.6858974358974359,0.00016068969921936022,480,0.14413278627903275,equalize,1.8685897435897436,0.6069567225227603,0.1203446350514464,8
49,49,0.8237179487179487,0.00026987461705514437,967,0.27435124399239624,equalize,1.8685897435897436,0.5840755156792893,0.11943537955298379,15
50,50,0.6923076923076923,0.00017090530596151391,302,0.23494135792089843,equalize,1.8685897435897436,0.5769725557461407,0.11756239117727851,15
51,51,0.8205128205128205,0.0007370517329125988,989,0.1446404202978864,equalize,1.8685897435897436,0.5996778378853851,0.12027238635779201,5
52,52,0.657051282051282,0.0007631724429187701,286,0.007237597818829081,equalize,1.8685897435897436,0.6589534679157321,0.12049624887613838,2
53,53,0.6762820512820513,0.00013249837854520326,780,0.06765450615519764,equalize,1.8685897435897436,0.6386891410476315,0.11917596960616486,6
54,54,0.5256410256410257,0.00018824888742651006,352,0.11401500702471659,equalize,1.8685897435897436,0.6306845670053216,0.12284961126373563,8
55,55,0.8782051282051282,0.0006986794824155418,662,0.3146099168546607,equalize,1.8685897435897436,0.5803591063025025,0.12147722243791005,14
56,56,0.7115384615384616,0.00011889184586947413,715,0.2722097550891982,equalize,1.8685897435897436,0.610739103663632,0.11899852101513075,15
57,57,0.7403846153846154,0.00031481177440196916,294,0.03522817822674103,equalize,1.8685897435897436,0.646803668030083,0.11955213949372825,3
58,58,0.6153846153846154,0.00013768281330454697,896,0.03561342874719953,equalize,1.8685897435897436,0.6431752210054097,0.12206549836249672,5
59,59,0.7884615384615384,0.0008383468115698853,726,0.0515348267245771,equalize,1.8685897435897436,0.6382823151691076,0.12164319860669007,5
60,60,0.7211538461538461,0.0001419728736874352,676,0.2967807784731862,equalize,1.8685897435897436,0.5517493512776531,0.11996154190160833,21
61,61,0.7211538461538461,0.0004979017935103503,203,0.23796897320966087,equalize,1.8685897435897436,0.5940922285261908,0.11938978638506767,9
62,62,0.8044871794871795,0.0009000745356236546,454,0.21487711259355952,equalize,1.8685897435897436,0.5881767603465716,0.11987519182522756,17
63,63,0.46794871794871795,0.00010661402673668294,336,0.0343635500248823,equalize,1.8685897435897436,0.6441977833487267,0.12276997077542813,1
64,64,0.6762820512820513,0.0002608316378957974,804,0.03416893391588423,equalize,1.8685897435897436,0.6408332233803932,0.12058496074800673,2
65,65,0.6826923076923077,0.0007643767018240421,152,0.0516208997190587,equalize,1.8685897435897436,0.6449344680476756,0.11994608210659595,2
66,66,0.7724358974358975,0.00087596216580023,958,0.1934510876913668,equalize,1.8685897435897436,0.5912444473765228,0.11972823355793184,11
67,67,0.7467948717948718,0.0002479366495191111,413,0.23573897039552386,equalize,1.8685897435897436,0.6239004705985838,0.1189525631515538,19
68,68,0.8653846153846154,0.0009458924828774439,916,0.18292646351788613,equalize,1.8685897435897436,0.6138177859875973,0.11838864231362746,11
69,69,0.8237179487179487,0.000702953204628119,865,0.1237173306448204,equalize,1.8685897435897436,0.6184248141795311,0.12141172397652038,12
70,70,0.6442307692307693,0.00020692787686576097,318,0.1959022603217021,equalize,1.8685897435897436,0.6055053437128909,0.11972979163945228,10
71,71,0.6762820512820513,0.00018474952175815513,947,0.04644254245784536,equalize,1.8685897435897436,0.6511028279896204,0.11962866890740856,5
72,72,0.6955128205128205,0.0002966576938768131,826,0.09574010133004396,equalize,1.8685897435897436,0.6290022870211549,0.11943185967090052,3
73,73,0.6121794871794872,0.00019126572276110176,431,0.19785012880703456,equalize,1.8685897435897436,0.5989851343624929,0.1225466872518383,9
74,74,0.8333333333333334,0.0004484100162522044,338,0.28730998858691237,equalize,1.8685897435897436,0.5900239697409508,0.11930488773506742,16
75,75,0.8141025641025641,0.0003531189464708697,264,0.30305598590367727,equalize,1.8685897435897436,0.5757850639926111,0.11888867465338133,10
76,76,0.8365384615384616,0.0008720829217374864,746,0.2908440816474216,equalize,1.8685897435897436,0.5916292826670185,0.1189149919926325,16
77,77,0.8301282051282052,0.0009484774657574051,434,0.1027799907581642,equalize,1.8685897435897436,0.6420976821920218,0.12041537269389103,9
78,78,0.6025641025641025,0.00021908983729183076,90,0.2226115228912866,equalize,1.8685897435897436,0.5955436073360602,0.12106892827916355,10
79,79,0.7083333333333334,0.0002427489125153654,260,0.15866197032266297,equalize,1.8685897435897436,0.5963792496811364,0.12123631724599619,5
80,80,0.625,0.00021723689502966073,276,0.270173223348998,equalize,1.8685897435897436,0.5811947486475788,0.11836015798872082,14
81,81,0.8269230769230769,0.0009812669561989477,206,0.30447192639056087,equalize,1.8685897435897436,0.5716728240313146,0.11929549329762086,23
82,82,0.8237179487179487,0.0009000673378609566,497,0.3284980335204646,equalize,1.8685897435897436,0.5657573558516955,0.12127694816973864,18
83,83,0.8333333333333334,0.0004361728692449855,670,0.13089623955233748,equalize,1.8685897435897436,0.6304646611250385,0.12063506057011764,11
84,84,0.7692307692307693,0.000823521039500259,97,0.1269571942338931,equalize,1.8685897435897436,0.6182708800633329,0.12057808821250059,6
85,85,0.8397435897435898,0.0006454668780540813,466,0.12454098148630555,equalize,1.8685897435897436,0.6280127105598803,0.11976159292784043,11
86,86,0.7788461538461539,0.0008069401282031347,258,0.25728580084096286,equalize,1.8685897435897436,0.5921240708976558,0.1207718382112984,15
87,87,0.6923076923076923,0.0004420284962802086,945,0.04620484218035621,equalize,1.8685897435897436,0.6394148304525663,0.11974374728286942,6
88,88,0.7435897435897436,0.0003353522921149463,336,0.0590827592608973,equalize,1.8685897435897436,0.6358743457800062,0.1209712340093359,6
89,89,0.7980769230769231,0.000858100338112063,757,0.21351347084416378,equalize,1.8685897435897436,0.5835367462725953,0.1195286657163932,16
90,90,0.8108974358974359,0.0009888135609334905,484,0.10257683797262614,equalize,1.8685897435897436,0.6313662752341997,0.12099413876467666,9
91,91,0.7916666666666666,0.00039364320803538595,789,0.29969220629823057,equalize,1.8685897435897436,0.5586873818005893,0.12128907957641794,15
92,92,0.7660256410256411,0.00039206527266402036,692,0.2975776851047931,equalize,1.8685897435897436,0.5646028499802085,0.12124272406653383,13
93,93,0.7532051282051282,0.00027061634710156185,865,0.03209149068589741,equalize,1.8685897435897436,0.6455392092184545,0.11875727537669256,2
94,94,0.75,0.00018639354719948256,967,0.10485869218587814,equalize,1.8685897435897436,0.6252528917623257,0.1199782781225456,6
95,95,0.8269230769230769,0.0007011958696356885,360,0.3209301331805155,equalize,1.8685897435897436,0.6066158684083213,0.12084707999924159,16
96,96,0.8044871794871795,0.000825334320487386,596,0.04166293431164314,equalize,1.8685897435897436,0.6362151998944452,0.11998057276199024,4
97,97,0.8685897435897436,0.0006546101581526798,646,0.17390241524795472,equalize,1.8685897435897436,0.6163906847869112,0.12153130451403048,15
98,98,0.8942307692307693,0.0007000309512437132,748,0.24998886515018318,equalize,1.8685897435897436,0.6009203061089854,0.11776457310778839,16
99,99,0.7660256410256411,0.00041403819388642545,555,0.32070721619204756,equalize,1.8685897435897436,0.5911125038483529,0.12024560028852103,19
100,100,0.7692307692307693,0.000419674413347046,469,0.20528294720102092,equalize,1.8685897435897436,0.6076384307516383,0.11870766134349973,8
101,101,0.6217948717948718,0.00016231293791373454,779,0.08863444230503666,equalize,1.8685897435897436,0.6303437128908828,0.11941108094057362,5
102,102,0.6730769230769231,0.00043799716893877673,340,0.06602840026645951,equalize,1.8685897435897436,0.6334113999208338,0.11968867436313597,3
103,103,0.7532051282051282,0.0004872528056399584,176,0.2667377608173669,equalize,1.8685897435897436,0.5682972687689668,0.11950838860623246,19
104,104,0.7147435897435898,0.00030377177949104093,237,0.15872430104473237,equalize,1.8685897435897436,0.6089798566213661,0.11659270187287529,8
105,105,0.7852564102564102,0.0004919289484969303,550,0.19130380337862463,equalize,1.8685897435897436,0.624802084707745,0.11750998465600165,15
106,106,0.7756410256410257,0.00088806146951672,710,0.07573887924533369,equalize,1.8685897435897436,0.628122663500022,0.122646176287458,8
107,107,0.6955128205128205,0.0001459859884252194,877,0.295057847150635,equalize,1.8685897435897436,0.5844163697937282,0.11951709279931581,20
108,108,0.717948717948718,0.0001003835087446861,586,0.07514842896915541,equalize,1.8685897435897436,0.6303986893609536,0.12046366227946013,6
109,109,0.6314102564102564,0.0001958201594625568,272,0.24320099504408302,equalize,1.8685897435897436,0.576796631041914,0.11847555880828295,9
110,110,0.6378205128205128,0.0003073322215509708,390,0.06897647720503311,equalize,1.8685897435897436,0.629760962308132,0.12287876961247382,4
111,111,0.7692307692307693,0.00042821677440288403,598,0.28887060029595174,equalize,1.8685897435897436,0.5797873510137661,0.12116415308213756,10
112,112,0.7724358974358975,0.0005148060197915666,308,0.25464107741051223,equalize,1.8685897435897436,0.6091337907375644,0.11997476799318936,15
113,113,0.8397435897435898,0.000756184239899208,708,0.18935348241564876,equalize,1.8685897435897436,0.6223061529665304,0.11733164974714491,10
114,114,0.7948717948717948,0.0005209329611193754,253,0.2160435809201652,equalize,1.8685897435897436,0.5997548049434841,0.11790647508399611,10
115,115,0.7756410256410257,0.0004414185142373136,162,0.12986333821645463,equalize,1.8685897435897436,0.6057692307692307,0.1195373382708723,6
116,116,0.47435897435897434,0.00014054992544242914,279,0.04685135151496803,equalize,1.8685897435897436,0.6343240093240093,0.12071631260362878,4
117,117,0.7788461538461539,0.0003477620227347592,585,0.0578971960638411,equalize,1.8685897435897436,0.6465397809737433,0.11886939575720763,5
118,118,0.875,0.000586835536793453,793,0.3268599670552536,equalize,1.8685897435897436,0.5836247086247086,0.1186458762501375,19
119,119,0.8173076923076923,0.0009052460892545848,536,0.2200984490793581,equalize,1.8685897435897436,0.6037021154945683,0.11829818293974206,15
120,120,0.7628205128205128,0.000449688524637286,721,0.08257185976099826,equalize,1.8685897435897436,0.6306405858292651,0.12093887996543093,8
121,121,0.6185897435897436,0.0001535352839667646,204,0.23081192839212386,equalize,1.8685897435897436,0.606055108413599,0.12062122840876295,12
122,122,0.7660256410256411,0.0004875321185681511,346,0.00965658254678603,equalize,1.8685897435897436,0.656776399700928,0.12008253256948834,1
123,123,0.8044871794871795,0.00042020628930252823,516,0.07838279055738087,equalize,1.8685897435897436,0.6428893433610414,0.1193327094640086,7
124,124,0.7083333333333334,0.0003682511049900557,406,0.09983502658101243,equalize,1.8685897435897436,0.6153681224435942,0.12140417818155687,14
125,125,0.6057692307692307,0.00013312761666091854,541,0.15425010065043432,equalize,1.8685897435897436,0.6036361437304834,0.11867374204125265,13
126,126,0.6698717948717948,0.0004080486068726961,114,0.2598481136328808,equalize,1.8685897435897436,0.5950268285173945,0.12125652857269067,16
127,127,0.7211538461538461,0.0006373746374530761,149,0.11066871471901885,equalize,1.8685897435897436,0.6204149623960945,0.11966405974601908,8
128,128,0.7948717948717948,0.0008818534029768463,661,0.19504225432296057,equalize,1.8685897435897436,0.5973248449663544,0.12069333749670551,10
129,129,0.7275641025641025,0.0004669719691908553,881,0.01864034308081138,equalize,1.8685897435897436,0.6468916303821964,0.1203115255184844,1
130,130,0.7339743589743589,0.00036926415754607027,965,0.052801684933398055,equalize,1.8685897435897436,0.6413060210230022,0.11874790042815435,2
131,131,0.8173076923076923,0.0008850389398423503,510,0.1728157051181749,equalize,1.8685897435897436,0.6126083036460395,0.11911826125538265,12
132,132,0.8557692307692307,0.0006098339101636803,471,0.13019932314884186,equalize,1.8685897435897436,0.6205688965122926,0.12006290003506323,8
133,133,0.7403846153846154,0.000384523331297009,765,0.012801297756405112,equalize,1.8685897435897436,0.6543244491357699,0.1187693985598208,0
134,134,0.8301282051282052,0.0007505392836518522,558,0.12890254195907228,equalize,1.8685897435897436,0.6119925671812464,0.11878600996668418,12
135,135,0.7724358974358975,0.00031944413233359493,938,0.19818522155323254,equalize,1.8685897435897436,0.61725931301403,0.12031491341451651,9
136,136,0.7980769230769231,0.000900279371721829,475,0.031084470278240017,equalize,1.8685897435897436,0.650937898579408,0.12127616675811545,1
137,137,0.6666666666666666,0.00012019997997280175,78,0.012566926977955065,equalize,1.8685897435897436,0.653444825614637,0.12275441654658341,2
138,138,0.7051282051282052,0.0001620269142158165,594,0.2074328743849675,equalize,1.8685897435897436,0.5808538945331397,0.11981306610451607,11
139,139,0.6314102564102564,0.00032207331410332736,154,0.1121131692993967,equalize,1.8685897435897436,0.6069457272287462,0.12053824037574032,10
140,140,0.8108974358974359,0.0008485558754392815,955,0.09068079781167822,equalize,1.8685897435897436,0.6320040022870211,0.12010908090204754,12
141,141,0.875,0.0008044609189374699,114,0.20991666484947114,equalize,1.8685897435897436,0.6019208778642741,0.11903175287759596,17
142,142,0.8269230769230769,0.000649562294183695,791,0.20713004657540393,equalize,1.8685897435897436,0.6125533271759687,0.12017393124527806,16
143,143,0.8621794871794872,0.0005368053277376386,705,0.13264849662408584,equalize,1.8685897435897436,0.6211626423890575,0.11851801169315251,18
144,144,0.8589743589743589,0.0007724108721937836,319,0.07591698523011133,equalize,1.8685897435897436,0.6345439152042925,0.12164801192721371,8
145,145,0.7211538461538461,0.000712834067790643,205,0.305859033596252,equalize,1.8685897435897436,0.6103542683731363,0.12056993828321097,20
146,146,0.5865384615384616,0.00010912453099638499,83,0.015767930357887483,equalize,1.8685897435897436,0.6511028279896204,0.11926246667251035,1
147,147,0.8333333333333334,0.00039921672116834263,536,0.21595460119035575,equalize,1.8685897435897436,0.5910355367902538,0.11936572690523714,12
148,148,0.7884615384615384,0.000680358757585422,258,0.21869171973982218,equalize,1.8685897435897436,0.5780390992655143,0.12024910689974792,14
149,149,0.6378205128205128,0.0003058031807935125,802,0.010267475229278436,equalize,1.8685897435897436,0.6552700444209878,0.12245317611989875,0
150,150,0.7403846153846154,0.00015683082011311961,414,0.08764560468421141,equalize,1.8685897435897436,0.6298269340722171,0.12009321199985089,10
151,151,0.7339743589743589,0.0008444375321968903,646,0.018000559561275255,equalize,1.8685897435897436,0.6492666138892554,0.1212069185239239,4
152,152,0.8846153846153846,0.0009443442064053521,883,0.3209330952519876,equalize,1.8685897435897436,0.5883746756388266,0.12055945659674712,11
153,153,0.8141025641025641,0.000922191475698004,379,0.2314644331092886,equalize,1.8685897435897436,0.5953456920438053,0.11931213151558281,13
154,154,0.6121794871794872,0.00016722547463823978,196,0.15168216432985307,equalize,1.8685897435897436,0.6130920965826626,0.11954551373979885,11
155,155,0.7628205128205128,0.00029982329526217555,529,0.05732511754589294,equalize,1.8685897435897436,0.6379414610546686,0.12102332600104566,5
156,156,0.8108974358974359,0.000604207183780782,893,0.02258830038146727,equalize,1.8685897435897436,0.644626599815279,0.11982119679487514,2
157,157,0.7403846153846154,0.0003947127287267113,948,0.04925874910692455,equalize,1.8685897435897436,0.6412510445529314,0.12071361716108561,3
158,158,0.6794871794871795,0.0005292735473445084,157,0.24810184269879143,equalize,1.8685897435897436,0.5920910850156132,0.11952583522739485,11
159,159,0.7596153846153846,0.0006731932194266431,667,0.03489866685064098,equalize,1.8685897435897436,0.6427903857149141,0.12084480420039426,3
160,160,0.8333333333333334,0.000463956377071588,510,0.07535333691916657,equalize,1.8685897435897436,0.6408112327923648,0.12014402659317124,4
161,161,0.6987179487179487,0.00046590137753888504,727,0.10171174604816882,equalize,1.8685897435897436,0.6333234375687206,0.11954780870394288,15
162,162,0.7884615384615384,0.0007290149298483556,53,0.24958131626163943,equalize,1.8685897435897436,0.5855049039011303,0.118388603674486,21
163,163,0.7660256410256411,0.0004743896898496012,229,0.29042603058133093,equalize,1.8685897435897436,0.5797433698377095,0.11829349596903523,16
164,164,0.8044871794871795,0.0008374606140931524,788,0.07011858573420438,equalize,1.8685897435897436,0.6306075999472226,0.11925729505695888,6
165,165,0.8269230769230769,0.0008727789598997777,278,0.2829616068246896,equalize,1.8685897435897436,0.5842404450895017,0.11942197387979347,21
166,166,0.5064102564102564,0.000184110272418648,196,0.21316787765119255,equalize,1.8685897435897436,0.5908925979680697,0.12076446417622326,13
167,167,0.7371794871794872,0.0004687944626233382,916,0.10546379901166898,equalize,1.8685897435897436,0.6361052469543035,0.1228525041788804,7
168,168,0.7115384615384616,0.0001541083483612343,663,0.3051302977526359,equalize,1.8685897435897436,0.5900129744469367,0.11913611100747122,18
169,169,0.8205128205128205,0.0004938029033764717,353,0.16605781676268666,equalize,1.8685897435897436,0.6044497954875313,0.11865621083309708,12
170,170,0.8493589743589743,0.0005928338673366807,333,0.14555792486679525,equalize,1.8685897435897436,0.6206128776883494,0.11925115643810173,12
171,171,0.7916666666666666,0.00042003509563132385,539,0.2590148372168247,equalize,1.8685897435897436,0.5833938074504113,0.11857282688429954,17
172,172,0.8012820512820513,0.00033689948826739943,509,0.1095969232505511,equalize,1.8685897435897436,0.6139607248097815,0.11969166031934346,8
173,173,0.8141025641025641,0.00033491432215266084,843,0.011802628214507133,equalize,1.8685897435897436,0.6503001715265867,0.12055516061901109,1
174,174,0.8269230769230769,0.000753140139415177,600,0.2851973617726529,equalize,1.8685897435897436,0.5982924308396006,0.11920582697393602,11
175,175,0.8141025641025641,0.00030369106742554234,733,0.25827478895145733,equalize,1.8685897435897436,0.601239169635396,0.11990660061879246,14
176,176,0.8397435897435898,0.0008837615153393652,823,0.27249185606059867,equalize,1.8685897435897436,0.5838776003870344,0.12107297135678412,16
177,177,0.7980769230769231,0.0007325335659775187,69,0.32603084942666116,equalize,1.8685897435897436,0.5769175792760698,0.12007544763871032,21
178,178,0.8044871794871795,0.0008420727482652371,237,0.1895397377064587,equalize,1.8685897435897436,0.6089908519153803,0.11994029105560952,16
179,179,0.7660256410256411,0.0004218369702621763,477,0.11983006704540906,equalize,1.8685897435897436,0.6373367198838897,0.11791177220560964,15
180,180,0.842948717948718,0.000911069673778873,565,0.19417575067341666,equalize,1.8685897435897436,0.6158849012622597,0.12091530548598808,15
181,181,0.6858974358974359,0.00022987976889653878,279,0.21597690851889828,equalize,1.8685897435897436,0.5867583674187448,0.11895299766251181,15
182,182,0.7628205128205128,0.000442864813014843,123,0.09788393539441553,equalize,1.8685897435897436,0.6165226283150812,0.12037683378135178,5
183,183,0.7628205128205128,0.0007795900412564698,488,0.06322181353628875,equalize,1.8685897435897436,0.6374026916479747,0.12014401042138581,4
184,184,0.8397435897435898,0.0008691756500073173,602,0.16008695070140727,equalize,1.8685897435897436,0.609177771913621,0.1194862340505546,12
185,185,0.5833333333333334,0.00019840070533372778,628,0.18914405048976135,equalize,1.8685897435897436,0.6175671812464265,0.12024007433172101,10
186,186,0.7852564102564102,0.000715404668701858,472,0.09978589300438281,equalize,1.8685897435897436,0.6235596164841448,0.12046214638247132,8
187,187,0.7243589743589743,0.00023191186739252376,988,0.3006413993612679,equalize,1.8685897435897436,0.5761589039890926,0.1186525477272513,11
188,188,0.7307692307692307,0.0009945293943147946,678,0.13378791136054882,equalize,1.8685897435897436,0.6218333553239214,0.12086443974512714,8
189,189,0.8493589743589743,0.0009131399140599101,992,0.2247949679574261,equalize,1.8685897435897436,0.5972918590843119,0.12079523563816079,15
190,190,0.7564102564102564,0.000658854865119999,949,0.14942141164454786,equalize,1.8685897435897436,0.6091008048555219,0.11978875194632985,11
191,191,0.7532051282051282,0.00041837430473719794,384,0.08971401483848025,equalize,1.8685897435897436,0.6198871882834147,0.11943402315324789,7
192,192,0.657051282051282,0.0004511883922466245,97,0.29880317473393236,equalize,1.8685897435897436,0.6015690284558209,0.11981401651567616,21
193,193,0.7339743589743589,0.00011606213892352091,631,0.16764480139983562,equalize,1.8685897435897436,0.6228449223732243,0.12070233616142809,6
194,194,0.6442307692307693,0.00014347001664313628,922,0.12457512516317122,equalize,1.8685897435897436,0.6325647622817434,0.12240425110466284,12
195,195,0.7243589743589743,0.00017055571843840048,761,0.24351627526985234,equalize,1.8685897435897436,0.5892652944539737,0.12074130835383205,21
196,196,0.5064102564102564,0.00017805356219153688,127,0.30550710948446524,equalize,1.8685897435897436,0.5829430003958306,0.1231719010737007,13
197,197,0.6730769230769231,0.00063729871823725,66,0.09544952635966708,equalize,1.8685897435897436,0.632806658750055,0.12004985135065858,7
198,198,0.6987179487179487,0.00022077427644971427,392,0.031165538114041953,equalize,1.8685897435897436,0.6498603597660202,0.11641273874184253,1
199,199,0.7724358974358975,0.0004933094185351016,529,0.13870453834712804,equalize,1.8685897435897436,0.6053514095966926,0.12043651885498147,9
200,200,0.6089743589743589,0.00017386162522475433,309,0.2799606705562705,equalize,1.8685897435897436,0.5856698333113427,0.12108948421603599,16
201,201,0.7788461538461539,0.0002116702934745365,845,0.04988612044603417,equalize,1.8685897435897436,0.6371717904736772,0.11972643917016794,3
202,202,0.8685897435897436,0.0006775259548759494,781,0.19729631554856036,equalize,1.8685897435897436,0.595532612042046,0.12158411040262666,17
203,203,0.717948717948718,0.00011713171697077667,796,0.222225056444497,equalize,1.8685897435897436,0.6093756872058759,0.11947508652863298,9
204,204,0.5032051282051282,0.00013440775181673925,81,0.3211132187154313,equalize,1.8685897435897436,0.5860436733078243,0.11984084590355155,7
205,205,0.7371794871794872,0.00037471472377881304,327,0.1696416758961208,equalize,1.8685897435897436,0.6104972071953204,0.12037854979568038,11
206,206,0.6955128205128205,0.0004675947292365908,368,0.2596591730643171,equalize,1.8685897435897436,0.5912664379645511,0.12041485554980831,15
207,207,0.8301282051282052,0.0006906044591616155,224,0.08955381431509786,equalize,1.8685897435897436,0.6359623081321194,0.12398790662074816,7
